Zip5,Sum
98020,2950
98004,2700
98248,2700
98039,2700
98331,1120
98390,1000
98312,1000
98112,1000
99217,500
98363,500
98274,482
98666,260
99208,250
98027,250
98121,250
98059,250
99344,250
98282,250
99353,250
98065,222
98006,200
